"title","char","freq","year","tf","idf","tf_idf"
"改进型遗传算法在网络蜘蛛上的应用","早熟",1,2015,0.0181818181818182,7.81480342948936,0.142087335081625
"面向叶类蔬菜病害识别的温室监控视频采集系统","叶类",4,2015,0.0412371134020619,7.81480342948936,0.322259935236675
"面向叶类蔬菜病害识别的温室监控视频采集系统","视频",8,2015,0.0824742268041237,3.70392956531605,0.305478727036375
"面向叶类蔬菜病害识别的温室监控视频采集系统","病害",5,2015,0.0515463917525773,5.86889328043405,0.302520272187322
"面向叶类蔬菜病害识别的温室监控视频采集系统","蔬菜",4,2015,0.0412371134020619,5.41690815669099,0.22337765594602
"面向叶类蔬菜病害识别的温室监控视频采集系统","温室",5,2015,0.0515463917525773,4.31829586802288,0.222592570516643
"基于物联网基础的校园自行车服务系统研究","自行车",3,2015,0.0588235294117647,7.12165624892941,0.418920955819377
"基于物联网基础的校园自行车服务系统研究","停放",2,2015,0.0392156862745098,7.81480342948936,0.306462879587818
"基于物联网基础的校园自行车服务系统研究","校园",2,2015,0.0392156862745098,5.51221833649531,0.216165424960601
"基于物联网基础的校园自行车服务系统研究","凌乱",1,2015,0.0196078431372549,7.81480342948936,0.153231439793909
"基于物联网基础的校园自行车服务系统研究","被盗",1,2015,0.0196078431372549,7.81480342948936,0.153231439793909
"面向物联网的传感数据属性语义化标注方法","属性",10,2015,0.078740157480315,3.40808418222511,0.268353085214575
"面向物联网的传感数据属性语义化标注方法","数据",20,2015,0.15748031496063,0.831013464231225,0.130868262083657
"面向物联网的传感数据属性语义化标注方法","标注",3,2015,0.0236220472440945,5.51221833649531,0.130209881964456
"面向物联网的传感数据属性语义化标注方法","语义",4,2015,0.031496062992126,3.92298313137873,0.123558523822952
"面向物联网的传感数据属性语义化标注方法","异构",4,2015,0.031496062992126,3.15136433537729,0.0992555696181824
"多核处理器目录缓存结构设计","目录",12,2015,0.0745341614906832,6.42850906836947,0.479143533046172
"多核处理器目录缓存结构设计","缓存",10,2015,0.062111801242236,4.92443167159319,0.305865321216969
"多核处理器目录缓存结构设计","处理器",5,2015,0.031055900621118,4.67930921356021,0.145320161911808
"多核处理器目录缓存结构设计","主从",3,2015,0.0186335403726708,6.20536551705526,0.115627928889228
"多核处理器目录缓存结构设计","私有",3,2015,0.0186335403726708,6.0230439602613,0.1122306327999
"家居环境动态节能控制系统研究","舒适度",2,2015,0.0512820512820513,6.20536551705526,0.3182238726695
"家居环境动态节能控制系统研究","PPD",1,2015,0.0256410256410256,7.81480342948936,0.200379575115112
"家居环境动态节能控制系统研究","PMV",1,2015,0.0256410256410256,7.81480342948936,0.200379575115112
"家居环境动态节能控制系统研究","用户",3,2015,0.0769230769230769,2.38545780053492,0.183496753887301
"家居环境动态节能控制系统研究","动态控制",1,2015,0.0256410256410256,7.12165624892941,0.18260657048537
"基于立体送风模式的智能空调创新设计研究","空调",4,2015,0.0689655172413793,5.41690815669099,0.373579872875241
"基于立体送风模式的智能空调创新设计研究","送风",2,2015,0.0344827586206897,7.12165624892941,0.245574353411359
"基于立体送风模式的智能空调创新设计研究","体验",3,2015,0.0517241379310345,4.51896656348503,0.233739649835433
"基于立体送风模式的智能空调创新设计研究","风",2,2015,0.0344827586206897,6.20536551705526,0.213978121277768
"基于立体送风模式的智能空调创新设计研究","调节",2,2015,0.0344827586206897,4.20388551684514,0.144961569546384
"鸡蛋安全生产可追溯系统设计","鸡蛋",6,2015,0.09375,7.81480342948936,0.732637821514627
"鸡蛋安全生产可追溯系统设计","溯源",5,2015,0.078125,4.23128449103325,0.330569100861973
"鸡蛋安全生产可追溯系统设计","蛋鸡",2,2015,0.03125,6.71619114082125,0.209880973150664
"鸡蛋安全生产可追溯系统设计","饲养",2,2015,0.03125,6.42850906836947,0.200890908386546
"鸡蛋安全生产可追溯系统设计","信息化",3,2015,0.046875,2.6731398729867,0.125303431546252
"基于信息技术的家禽肿瘤性疾病预警研究","家禽",6,2015,0.0983606557377049,7.12165624892941,0.700490778583221
"基于信息技术的家禽肿瘤性疾病预警研究","肿瘤性",4,2015,0.0655737704918033,7.81480342948936,0.512446126523892
"基于信息技术的家禽肿瘤性疾病预警研究","疾病",5,2015,0.0819672131147541,4.92443167159319,0.403641940294524
"基于信息技术的家禽肿瘤性疾病预警研究","预警",4,2015,0.0655737704918033,3.02731168670731,0.198512241751299
"基于信息技术的家禽肿瘤性疾病预警研究","预警系统",2,2015,0.0327868852459016,4.31829586802288,0.141583471082717
"浅析水利移动GIS应用软件开发","GIS",8,2015,0.10958904109589,3.9646558277793,0.434482830441567
"浅析水利移动GIS应用软件开发","水利",5,2015,0.0684931506849315,5.73536188780952,0.392833006014351
"浅析水利移动GIS应用软件开发","应用软件",3,2015,0.0410958904109589,5.24985407202782,0.215747427617582
"浅析水利移动GIS应用软件开发","开发",3,2015,0.0410958904109589,2.63301987919727,0.108206296405367
"浅析水利移动GIS应用软件开发","例外",1,2015,0.0136986301369863,7.81480342948936,0.107052101773827
"基于物联网的太阳能农村污水处理技术应用","农村",3,2015,0.0416666666666667,5.32989677970136,0.222079032487557
"基于物联网的太阳能农村污水处理技术应用","砂",2,2015,0.0277777777777778,7.81480342948936,0.217077873041371
"基于物联网的太阳能农村污水处理技术应用","滤池",2,2015,0.0277777777777778,7.81480342948936,0.217077873041371
"基于物联网的太阳能农村污水处理技术应用","湿地",2,2015,0.0277777777777778,6.71619114082125,0.186560865022812
"基于物联网的太阳能农村污水处理技术应用","植物",2,2015,0.0277777777777778,5.32989677970136,0.148052688325038
"基于高斯过程建模的物联网数据不确定性度量与预测","高斯",4,2015,0.0303030303030303,5.41690815669099,0.164148732020939
"基于高斯过程建模的物联网数据不确定性度量与预测","野值",3,2015,0.0227272727272727,7.12165624892941,0.161855823839305
"基于高斯过程建模的物联网数据不确定性度量与预测","预测",6,2015,0.0454545454545455,3.12345554726022,0.141975252148192
"基于高斯过程建模的物联网数据不确定性度量与预测","不确定性",4,2015,0.0303030303030303,4.51896656348503,0.136938380711668
"基于高斯过程建模的物联网数据不确定性度量与预测","缺失",3,2015,0.0227272727272727,5.10675322838715,0.116062573372435
"基于3G和Wi-Fi的高分辨率视觉传感器传输控制方案","图像",7,2015,0.033175355450237,3.73726598558364,0.123985127483817
"基于3G和Wi-Fi的高分辨率视觉传感器传输控制方案","WVSN",3,2015,0.014218009478673,7.81480342948936,0.111110949234446
"基于3G和Wi-Fi的高分辨率视觉传感器传输控制方案","HRAVS",3,2015,0.014218009478673,7.81480342948936,0.111110949234446
"基于3G和Wi-Fi的高分辨率视觉传感器传输控制方案","vision",3,2015,0.014218009478673,7.81480342948936,0.111110949234446
"基于3G和Wi-Fi的高分辨率视觉传感器传输控制方案","帧",5,2015,0.023696682464455,4.67930921356021,0.110884104586735
"物联网感知层安全性研究综述","层",5,2015,0.078125,2.6274176236486,0.205267001847547
"物联网感知层安全性研究综述","感知",6,2015,0.09375,1.91490607590687,0.179522444616269
"物联网感知层安全性研究综述","网络安全",2,2015,0.03125,4.63674959914141,0.144898424973169
"物联网感知层安全性研究综述","重任",1,2015,0.015625,7.12165624892941,0.111275878889522
"物联网感知层安全性研究综述","互联网安全",1,2015,0.015625,7.12165624892941,0.111275878889522
"运输物联网在危险品运输监测中的应用","运输",5,2015,0.178571428571429,4.0536033137958,0.723857734606392
"运输物联网在危险品运输监测中的应用","危险品",2,2015,0.0714285714285714,7.12165624892941,0.508689732066387
"运输物联网在危险品运输监测中的应用","系统地",1,2015,0.0357142857142857,5.61757885215314,0.200627816148326
"运输物联网在危险品运输监测中的应用","简述",1,2015,0.0357142857142857,5.51221833649531,0.196864940589118
"运输物联网在危险品运输监测中的应用","道路",1,2015,0.0357142857142857,4.77028099176594,0.170367178277355
"基于物联网架构的我国森林病虫害监测研究进展","病虫害",8,2015,0.102564102564103,5.24985407202782,0.538446571490033
"基于物联网架构的我国森林病虫害监测研究进展","森林",7,2015,0.0897435897435897,5.24985407202782,0.471140750053779
"基于物联网架构的我国森林病虫害监测研究进展","监测",7,2015,0.0897435897435897,1.83086714880217,0.164308590277118
"基于物联网架构的我国森林病虫害监测研究进展","及时性",1,2015,0.0128205128205128,6.42850906836947,0.0824167829278137
"基于物联网架构的我国森林病虫害监测研究进展","果树",1,2015,0.0128205128205128,6.42850906836947,0.0824167829278137
"智能视频监控技术综述","视频",6,2015,0.0674157303370786,3.70392956531605,0.24970311676288
"智能视频监控技术综述","监控",6,2015,0.0674157303370786,2.00966846057287,0.135483267004913
"智能视频监控技术综述","典型",3,2015,0.0337078651685393,3.21968357935477,0.108528659978251
"智能视频监控技术综述","满足需要",1,2015,0.0112359550561798,7.81480342948936,0.087806780106622
"智能视频监控技术综述","智能",5,2015,0.0561797752808989,1.48330157959567,0.083331549415487
"基于物联网射频识别技术的数字化多媒体病理检查申请单的应用分析","手术",6,2015,0.0408163265306122,7.81480342948936,0.318971568550586
"基于物联网射频识别技术的数字化多媒体病理检查申请单的应用分析","病理",7,2015,0.0476190476190476,6.42850906836947,0.306119479446165
"基于物联网射频识别技术的数字化多媒体病理检查申请单的应用分析","检查",7,2015,0.0476190476190476,5.86889328043405,0.279471108592097
"基于物联网射频识别技术的数字化多媒体病理检查申请单的应用分析","申请单",5,2015,0.0340136054421769,7.81480342948936,0.265809640458822
"基于物联网射频识别技术的数字化多媒体病理检查申请单的应用分析","标本",3,2015,0.0204081632653061,7.81480342948936,0.159485784275293
"物联网冷链技术在病理实验室涉温设备管理中的应用","温度",6,2015,0.0588235294117647,3.55212355244804,0.20894844426165
"物联网冷链技术在病理实验室涉温设备管理中的应用","病理",3,2015,0.0294117647058824,6.42850906836947,0.189073796128514
"物联网冷链技术在病理实验室涉温设备管理中的应用","记录",4,2015,0.0392156862745098,4.34906752668963,0.170551667713319
"物联网冷链技术在病理实验室涉温设备管理中的应用","实验室",3,2015,0.0294117647058824,5.32989677970136,0.156761669991216
"物联网冷链技术在病理实验室涉温设备管理中的应用","病理学",2,2015,0.0196078431372549,7.81480342948936,0.153231439793909
"基于物联网的移动通信信号定位模型仿真分析","定位",11,2015,0.108910891089109,2.74589922726913,0.299058331682776
"基于物联网的移动通信信号定位模型仿真分析","信号",7,2015,0.0693069306930693,3.11432306369694,0.215844172731471
"基于物联网的移动通信信号定位模型仿真分析","通信",7,2015,0.0693069306930693,1.94833537255606,0.135033144632598
"基于物联网的移动通信信号定位模型仿真分析","识别",4,2015,0.0396039603960396,2.38985341200796,0.0946476598815033
"基于物联网的移动通信信号定位模型仿真分析","传播",2,2015,0.0198019801980198,4.59592760462116,0.0910084674182408
"基于模糊扩展聚类的关联编码算法设计","聚类",6,2015,0.0689655172413793,4.4136060478272,0.304386623988083
"基于模糊扩展聚类的关联编码算法设计","编码",7,2015,0.0804597701149425,3.68766904444427,0.296709003575976
"基于模糊扩展聚类的关联编码算法设计","模糊",6,2015,0.0689655172413793,4.00814093971904,0.276423513084072
"基于模糊扩展聚类的关联编码算法设计","扩展",6,2015,0.0689655172413793,3.27150864721936,0.225621286015128
"基于模糊扩展聚类的关联编码算法设计","关联",4,2015,0.0459770114942529,3.68766904444427,0.169548002043415
"一种变频采样传感器的频率控制算法","DisTros",2,2015,0.025974025974026,7.81480342948936,0.202981907259464
"一种变频采样传感器的频率控制算法","慢速",2,2015,0.025974025974026,6.71619114082125,0.174446523138214
"一种变频采样传感器的频率控制算法","场景",4,2015,0.051948051948052,3.06121323838299,0.159024064331584
"一种变频采样传感器的频率控制算法","变化",4,2015,0.051948051948052,3.02731168670731,0.157262944764016
"一种变频采样传感器的频率控制算法","监测",6,2015,0.0779220779220779,1.83086714880217,0.142664972633935
"基于物联网与云计算的缺血性脑卒中早期识别预警健康管理模型构建研究","脑卒中",3,2015,0.0461538461538462,6.42850906836947,0.296700418540129
"基于物联网与云计算的缺血性脑卒中早期识别预警健康管理模型构建研究","健康",5,2015,0.0769230769230769,3.62514868746293,0.278857591343303
"基于物联网与云计算的缺血性脑卒中早期识别预警健康管理模型构建研究","缺血性",2,2015,0.0307692307692308,7.81480342948936,0.240455490138134
"基于物联网与云计算的缺血性脑卒中早期识别预警健康管理模型构建研究","早期",2,2015,0.0307692307692308,5.04221470724958,0.155145067915372
"基于物联网与云计算的缺血性脑卒中早期识别预警健康管理模型构建研究","严重危害",1,2015,0.0153846153846154,7.81480342948936,0.120227745069067
"基于Web服务的物联网体系结构模型及应用","Service",2,2015,0.0294117647058824,5.41690815669099,0.15932082813797
"基于Web服务的物联网体系结构模型及应用","接口",2,2015,0.0294117647058824,3.86355971090793,0.113634109144351
"基于Web服务的物联网体系结构模型及应用","Web",2,2015,0.0294117647058824,3.86355971090793,0.113634109144351
"基于Web服务的物联网体系结构模型及应用","传感",3,2015,0.0441176470588235,2.55211324058447,0.112593231202256
"基于Web服务的物联网体系结构模型及应用","服务",4,2015,0.0588235294117647,1.89054763207483,0.111208684239696
"基于免疫危险理论的智能检测器及相关算法","危险",5,2015,0.0505050505050505,4.92443167159319,0.248708670282485
"基于免疫危险理论的智能检测器及相关算法","KRNA",3,2015,0.0303030303030303,7.81480342948936,0.236812225136041
"基于免疫危险理论的智能检测器及相关算法","检测器",3,2015,0.0303030303030303,6.71619114082125,0.20352094366125
"基于免疫危险理论的智能检测器及相关算法","检测",8,2015,0.0808080808080808,2.34674328835423,0.18963582128115
"基于免疫危险理论的智能检测器及相关算法","DSAA",2,2015,0.0202020202020202,7.81480342948936,0.157874816757361
"基于数字平台的非遗旅游资源化创新模式研究","旅游",8,2015,0.0952380952380952,5.51221833649531,0.524973174904316
"基于数字平台的非遗旅游资源化创新模式研究","非遗",3,2015,0.0357142857142857,7.81480342948936,0.279100122481763
"基于数字平台的非遗旅游资源化创新模式研究","遗",2,2015,0.0238095238095238,7.81480342948936,0.186066748321175
"基于数字平台的非遗旅游资源化创新模式研究","创新",4,2015,0.0476190476190476,3.56630818744,0.169824199401905
"基于数字平台的非遗旅游资源化创新模式研究","特质",2,2015,0.0238095238095238,7.12165624892941,0.169563244022129
"物联网技术在稠油处理站的应用","稠油",8,2015,0.0869565217391304,7.81480342948936,0.679548124303422
"物联网技术在稠油处理站的应用","油田",3,2015,0.0326086956521739,6.42850906836947,0.2096252957077
"物联网技术在稠油处理站的应用","站物",2,2015,0.0217391304347826,7.81480342948936,0.169887031075856
"物联网技术在稠油处理站的应用","站",3,2015,0.0326086956521739,4.77028099176594,0.155552641035846
"物联网技术在稠油处理站的应用","生产",4,2015,0.0434782608695652,2.41664072797161,0.105071335998766
"基于物联网的桔小实蝇诱捕监测装备设计及试验","实蝇",9,2015,0.0532544378698225,7.12165624892941,0.379259800238845
"基于物联网的桔小实蝇诱捕监测装备设计及试验","诱捕",8,2015,0.0473372781065089,7.81480342948936,0.369931523289437
"基于物联网的桔小实蝇诱捕监测装备设计及试验","桔",5,2015,0.029585798816568,7.81480342948936,0.231207202055898
"基于物联网的桔小实蝇诱捕监测装备设计及试验","装备",8,2015,0.0473372781065089,4.0306137955711,0.19079828618088
"基于物联网的桔小实蝇诱捕监测装备设计及试验","太阳能",6,2015,0.0355029585798817,4.87036445032292,0.172912347348743
"面向智能终端的无线电源系统设计与实现研究","充电",4,2015,0.0330578512396694,5.32989677970136,0.176194934866161
"面向智能终端的无线电源系统设计与实现研究","电磁波",3,2015,0.0247933884297521,5.86889328043405,0.145509750754563
"面向智能终端的无线电源系统设计与实现研究","无线电",3,2015,0.0247933884297521,5.61757885215314,0.139278814516194
"面向智能终端的无线电源系统设计与实现研究","电路",4,2015,0.0330578512396694,4.10123136278505,0.135577896290415
"面向智能终端的无线电源系统设计与实现研究","发射",3,2015,0.0247933884297521,5.41690815669099,0.134303508017132
"基于物联网的分布式电源故障决策系统的研发","故障",5,2015,0.0961538461538462,3.67166870309783,0.35304506760556
"基于物联网的分布式电源故障决策系统的研发","电源",4,2015,0.0769230769230769,3.92298313137873,0.30176793318298
"基于物联网的分布式电源故障决策系统的研发","分布式",4,2015,0.0769230769230769,3.06987130112611,0.23614394624047
"基于物联网的分布式电源故障决策系统的研发","决策",3,2015,0.0576923076923077,2.8041681353931,0.161778930888064
"基于物联网的分布式电源故障决策系统的研发","漏判",1,2015,0.0192307692307692,7.81480342948936,0.150284681336334
"基于物联网的交流不间断电源监控系统开发","不间断",5,2015,0.0555555555555556,6.20536551705526,0.344742528725292
"基于物联网的交流不间断电源监控系统开发","电源",6,2015,0.0666666666666667,3.92298313137873,0.261532208758582
"基于物联网的交流不间断电源监控系统开发","交流",4,2015,0.0444444444444444,5.73536188780952,0.254904972791534
"基于物联网的交流不间断电源监控系统开发","高质量",2,2015,0.0222222222222222,5.51221833649531,0.122493740811007
"基于物联网的交流不间断电源监控系统开发","可靠",3,2015,0.0333333333333333,2.99452186388432,0.0998173954628108
"物联网的压水堆CRDM故障信息融合方法分析","Agent",4,2015,0.0449438202247191,5.04221470724958,0.22661639133706
"物联网的压水堆CRDM故障信息融合方法分析","粗糙集",3,2015,0.0337078651685393,5.73536188780952,0.193326805207063
"物联网的压水堆CRDM故障信息融合方法分析","棒",2,2015,0.0224719101123595,7.81480342948936,0.175613560213244
"物联网的压水堆CRDM故障信息融合方法分析","CRDM",2,2015,0.0224719101123595,7.81480342948936,0.175613560213244
"物联网的压水堆CRDM故障信息融合方法分析","故障",4,2015,0.0449438202247191,3.67166870309783,0.165018818116756
"基于KPCA-PSO-SVM的物联网信息平台安全检测方法研究","SVM",3,2015,0.0306122448979592,5.51221833649531,0.168741377647816
"基于KPCA-PSO-SVM的物联网信息平台安全检测方法研究","KPCA",2,2015,0.0204081632653061,7.81480342948936,0.159485784275293
"基于KPCA-PSO-SVM的物联网信息平台安全检测方法研究","检测",6,2015,0.0612244897959184,2.34674328835423,0.143678160511483
"基于KPCA-PSO-SVM的物联网信息平台安全检测方法研究","DDoS",2,2015,0.0204081632653061,6.42850906836947,0.131194062619785
"基于KPCA-PSO-SVM的物联网信息平台安全检测方法研究","PSO",2,2015,0.0204081632653061,6.42850906836947,0.131194062619785
"基于TRIZ理论的物联网关键技术专利发展态势及预测分析","专利",2,2015,0.0181818181818182,6.20536551705526,0.112824827582823
"基于TRIZ理论的物联网关键技术专利发展态势及预测分析","关键技术",5,2015,0.0454545454545455,2.44882741446751,0.11131033702125
"基于TRIZ理论的物联网关键技术专利发展态势及预测分析","进化",2,2015,0.0181818181818182,5.32989677970136,0.0969072141763883
"基于TRIZ理论的物联网关键技术专利发展态势及预测分析","发展",7,2015,0.0636363636363636,1.30305809984463,0.082921879081022
"基于TRIZ理论的物联网关键技术专利发展态势及预测分析","描绘出",1,2015,0.00909090909090909,7.81480342948936,0.0710436675408124
"2014年农药行业运行全景总结和新趋势展望分析","农药",5,2015,0.0666666666666667,7.12165624892941,0.474777083261961
"2014年农药行业运行全景总结和新趋势展望分析","行业",4,2015,0.0533333333333333,3.49731531595305,0.186523483517496
"2014年农药行业运行全景总结和新趋势展望分析","农产品",2,2015,0.0266666666666667,4.25945536799995,0.113585476479999
"2014年农药行业运行全景总结和新趋势展望分析","零增长",1,2015,0.0133333333333333,7.81480342948936,0.104197379059858
"2014年农药行业运行全景总结和新趋势展望分析","农业部",1,2015,0.0133333333333333,7.81480342948936,0.104197379059858
"水产品全产业链物联网追溯体系研究与实践","水产品",8,2015,0.0689655172413793,5.73536188780952,0.395542199159278
"水产品全产业链物联网追溯体系研究与实践","产业链",6,2015,0.0517241379310345,4.81907115593537,0.249262301169071
"水产品全产业链物联网追溯体系研究与实践","追溯",6,2015,0.0517241379310345,4.07713381120599,0.210886231614103
"水产品全产业链物联网追溯体系研究与实践","蟹",3,2015,0.0258620689655172,7.12165624892941,0.184180765058519
"水产品全产业链物联网追溯体系研究与实践","全",5,2015,0.0431034482758621,3.48407008920303,0.150175434879441
"生鲜农产品供应链近场通信智能数据采集终端系统设计与开发","生鲜",7,2015,0.0426829268292683,5.73536188780952,0.244802031796748
"生鲜农产品供应链近场通信智能数据采集终端系统设计与开发","农产品",8,2015,0.0487804878048781,4.25945536799995,0.207778310634144
"生鲜农产品供应链近场通信智能数据采集终端系统设计与开发","供应链",5,2015,0.0304878048780488,3.75436041894294,0.114462207894602
"生鲜农产品供应链近场通信智能数据采集终端系统设计与开发","模块",6,2015,0.0365853658536585,2.93960610628821,0.107546564864203
"生鲜农产品供应链近场通信智能数据采集终端系统设计与开发","NFC",3,2015,0.0182926829268293,5.86889328043405,0.107357803910379
"智慧水务在农村生活污水处理中的应用研究","农村",4,2015,0.0588235294117647,5.32989677970136,0.313523339982433
"智慧水务在农村生活污水处理中的应用研究","曝气",2,2015,0.0294117647058824,7.81480342948936,0.229847159690864
"智慧水务在农村生活污水处理中的应用研究","水务",2,2015,0.0294117647058824,6.20536551705526,0.182510750501625
"智慧水务在农村生活污水处理中的应用研究","污水",2,2015,0.0294117647058824,5.41690815669099,0.15932082813797
"智慧水务在农村生活污水处理中的应用研究","水质",2,2015,0.0294117647058824,4.44750759950289,0.130809047044203
"农业物联网研究进展与前景展望","农业",9,2015,0.1125,2.88754974433215,0.324849346237367
"农业物联网研究进展与前景展望","现代化",3,2015,0.0375,4.20388551684514,0.157645706881693
"农业物联网研究进展与前景展望","飞跃",1,2015,0.0125,7.12165624892941,0.0890207031116177
"农业物联网研究进展与前景展望","发展",5,2015,0.0625,1.30305809984463,0.0814411312402895
"农业物联网研究进展与前景展望","透彻",1,2015,0.0125,6.0230439602613,0.0752880495032663
"基于物联网的物流车载终端系统设计与实现","物流",5,2015,0.128205128205128,3.51073833628519,0.450094658498101
"基于物联网的物流车载终端系统设计与实现","开发设计",1,2015,0.0256410256410256,7.12165624892941,0.18260657048537
"基于物联网的物流车载终端系统设计与实现","运输车",1,2015,0.0256410256410256,7.12165624892941,0.18260657048537
"基于物联网的物流车载终端系统设计与实现","运送",1,2015,0.0256410256410256,6.20536551705526,0.15911193633475
"基于物联网的物流车载终端系统设计与实现","行车",1,2015,0.0256410256410256,6.20536551705526,0.15911193633475
"基于物联网的智能家居监控系统的开发","智能家居",5,2015,0.113636363636364,4.10123136278505,0.466049018498301
"基于物联网的智能家居监控系统的开发","TOP6410",1,2015,0.0227272727272727,7.81480342948936,0.177609168852031
"基于物联网的智能家居监控系统的开发","功能完善",1,2015,0.0227272727272727,7.12165624892941,0.161855823839305
"基于物联网的智能家居监控系统的开发","载波通信",1,2015,0.0227272727272727,6.71619114082125,0.152640707745937
"基于物联网的智能家居监控系统的开发","传输速度",1,2015,0.0227272727272727,6.42850906836947,0.146102478826579
"基于GPS /BaiduMaP的位置信息服务平台","BaiduMap",2,2015,0.0487804878048781,7.81480342948936,0.381209923389725
"基于GPS /BaiduMaP的位置信息服务平台","GPS",2,2015,0.0487804878048781,4.34906752668963,0.212149635448275
"基于GPS /BaiduMaP的位置信息服务平台","芯片",2,2015,0.0487804878048781,3.70392956531605,0.180679490991027
"基于GPS /BaiduMaP的位置信息服务平台","LBS",1,2015,0.024390243902439,6.42850906836947,0.156792904106572
"基于GPS /BaiduMaP的位置信息服务平台","停车场",1,2015,0.024390243902439,6.42850906836947,0.156792904106572
"车联网定位与位置感知技术研究","车",6,2015,0.0833333333333333,4.20388551684514,0.350323793070428
"车联网定位与位置感知技术研究","定位",4,2015,0.0555555555555556,2.74589922726913,0.152549957070507
"车联网定位与位置感知技术研究","位置",3,2015,0.0416666666666667,3.0107823847561,0.125449266031504
"车联网定位与位置感知技术研究","Vehicles",1,2015,0.0138888888888889,7.81480342948936,0.108538936520686
"车联网定位与位置感知技术研究","车辆",2,2015,0.0277777777777778,3.78945173875421,0.105262548298728
"基于农机空间运行轨迹的作业状态自动识别试验","农机",13,2015,0.131313131313131,5.51221833649531,0.72382665024686
"基于农机空间运行轨迹的作业状态自动识别试验","作业",5,2015,0.0505050505050505,4.25945536799995,0.215124008484846
"基于农机空间运行轨迹的作业状态自动识别试验","自动识别",3,2015,0.0303030303030303,5.41690815669099,0.164148732020939
"基于农机空间运行轨迹的作业状态自动识别试验","作业状态",2,2015,0.0202020202020202,7.81480342948936,0.157874816757361
"基于农机空间运行轨迹的作业状态自动识别试验","空间",5,2015,0.0505050505050505,2.75220839646239,0.139000424063757
"基于聚类的农产品流通物联网感知数据时空可视化技术","流通",7,2015,0.0472972972972973,4.87036445032292,0.230355075353111
"基于聚类的农产品流通物联网感知数据时空可视化技术","可视化",6,2015,0.0405405405405405,3.61011081009839,0.146355843652638
"基于聚类的农产品流通物联网感知数据时空可视化技术","位置",6,2015,0.0405405405405405,3.0107823847561,0.12205874532795
"基于聚类的农产品流通物联网感知数据时空可视化技术","农产品",4,2015,0.027027027027027,4.25945536799995,0.11512041535135
"基于聚类的农产品流通物联网感知数据时空可视化技术","点会",2,2015,0.0135135135135135,7.81480342948936,0.105605451749856
"水产养殖物联网的应用评价方法","评价",11,2015,0.0964912280701754,3.48407008920303,0.336182201589766
"水产养殖物联网的应用评价方法","养殖",8,2015,0.0701754385964912,4.10123136278505,0.287805709669126
"水产养殖物联网的应用评价方法","水产",6,2015,0.0526315789473684,4.81907115593537,0.253635323996598
"水产养殖物联网的应用评价方法","指标体系",4,2015,0.0350877192982456,5.1757460998741,0.181605126311372
"水产养殖物联网的应用评价方法","湛江",2,2015,0.0175438596491228,7.81480342948936,0.137101814552445
"基于绝对水势图的粮仓远程智能通风测控系统","通风",8,2015,0.0615384615384615,6.0230439602613,0.370648859093003
"基于绝对水势图的粮仓远程智能通风测控系统","粮仓",7,2015,0.0538461538461538,6.71619114082125,0.361641061428837
"基于绝对水势图的粮仓远程智能通风测控系统","水势",5,2015,0.0384615384615385,7.81480342948936,0.300569362672668
"基于绝对水势图的粮仓远程智能通风测控系统","窗口",6,2015,0.0461538461538462,5.24985407202782,0.242300957170515
"基于绝对水势图的粮仓远程智能通风测控系统","管理员",3,2015,0.0230769230769231,6.71619114082125,0.154989026326644
"RFID 系统密钥无线生成","WiKey",4,2015,0.0327868852459016,7.81480342948936,0.256223063261946
"RFID 系统密钥无线生成","密钥",8,2015,0.0655737704918033,3.5381373104733,0.232009003965463
"RFID 系统密钥无线生成","PPA",3,2015,0.0245901639344262,7.81480342948936,0.19216729744646
"RFID 系统密钥无线生成","RFID",8,2015,0.0655737704918033,2.421175883137,0.158765631681115
"RFID 系统密钥无线生成","标签",6,2015,0.0491803278688525,3.02731168670731,0.148884181313474
"物联网任务调度优化建模与仿真研究","任务调度",7,2015,0.0573770491803279,5.61757885215314,0.322320098074361
"物联网任务调度优化建模与仿真研究","多核",4,2015,0.0327868852459016,6.71619114082125,0.220202988223648
"物联网任务调度优化建模与仿真研究","调度",7,2015,0.0573770491803279,3.25045523802152,0.186501530050415
"物联网任务调度优化建模与仿真研究","赋权",2,2015,0.0163934426229508,6.71619114082125,0.110101494111824
"物联网任务调度优化建模与仿真研究","塑造",2,2015,0.0163934426229508,6.71619114082125,0.110101494111824
"面向防灾减灾指挥系统的物联网建模方法研究","灾害",5,2015,0.0684931506849315,4.34906752668963,0.297881337444495
"面向防灾减灾指挥系统的物联网建模方法研究","防灾",2,2015,0.0273972602739726,5.51221833649531,0.151019680451926
"面向防灾减灾指挥系统的物联网建模方法研究","减灾",2,2015,0.0273972602739726,5.41690815669099,0.148408442649068
"面向防灾减灾指挥系统的物联网建模方法研究","大连市",1,2015,0.0136986301369863,7.81480342948936,0.107052101773827
"面向防灾减灾指挥系统的物联网建模方法研究","应急",2,2015,0.0273972602739726,3.75436041894294,0.102859189560081
"基于动态权重的物联网自治区域路径发现算法","自治",4,2015,0.0373831775700935,5.24985407202782,0.196256226991694
"基于动态权重的物联网自治区域路径发现算法","路径",6,2015,0.0560747663551402,3.27150864721936,0.183449083021646
"基于动态权重的物联网自治区域路径发现算法","乘积",2,2015,0.0186915887850467,7.12165624892941,0.133115070073447
